isHelpful,response,created_at,WM Entities
False,Was looking for Papa Smurff,2020-08-15 18:05:08,"{'labels': {'STRAIN': 2}, 'entities': [{'key': 'be look', 'label': 'STRAIN', 'text': 'Was looking', 'token_end': 2, 'token_start': 0}, {'key': 'Papa Smurff', 'label': 'STRAIN', 'text': 'Papa Smurff', 'token_end': 5, 'token_start': 3}]}"
False,Shatter,2020-07-20 2:05:52,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'shatter', 'label': 'PRODUCT', 'text': 'Shatter', 'token_end': 1, 'token_start': 0}]}"
False,I was looking for moon rocks and the website that it sent me to had everything but Moonrock’s which makes this whole thing moot if it doesn’t take me to where I want to go,2020-09-02 22:19:24,"{'labels': {'MONEY': 1, 'PRODUCT': 2, 'PRODUCT_TAG': 1, 'SERVICE': 1, 'STRAIN': 2}, 'entities': [{'key': 'moon rock', 'label': 'STRAIN', 'text': 'moon rocks', 'token_end': 6, 'token_start': 4}, {'key': 'send -PRON-', 'label': 'MONEY', 'text': 'sent me', 'token_end': 13, 'token_start': 11}, {'key': 'everything', 'label': 'PRODUCT_TAG', 'text': 'everything', 'token_end': 16, 'token_start': 15}, {'key': 'Moonrock', 'label': 'PRODUCT', 'text': 'Moonrock', 'token_end': 18, 'token_start': 17}, {'key': 'do', 'label': 'SERVICE', 'text': 'does', 'token_end': 28, 'token_start': 27}, {'key': 'take', 'label': 'PRODUCT', 'text': 'take', 'token_end': 30, 'token_start': 29}, {'key': 'go', 'label': 'STRAIN', 'text': 'go', 'token_end': 37, 'token_start': 36}]}"
False,looking for white lime flower,2020-07-20 20:40:48,"{'labels': {'PRODUCT': 1, 'PRODUCT_TAG': 1}, 'entities': [{'key': 'lime', 'label': 'PRODUCT_TAG', 'text': 'lime', 'token_end': 4, 'token_start': 3}, {'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 5, 'token_start': 4}]}"
False,"Gummy bears
",2020-07-21 2:40:16,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'gummy bear', 'label': 'STRAIN', 'text': 'Gummy bears', 'token_end': 2, 'token_start': 0}]}"
False,Thc syrup and cbd syrup,2020-07-21 20:39:37,"{'labels': {'PRODUCT': 2, 'PRODUCT_TAG': 2}, 'entities': [{'key': 'thc', 'label': 'PRODUCT_TAG', 'text': 'Thc', 'token_end': 1, 'token_start': 0}, {'key': 'syrup', 'label': 'PRODUCT', 'text': 'syrup', 'token_end': 2, 'token_start': 1}, {'key': 'cbd', 'label': 'PRODUCT_TAG', 'text': 'cbd', 'token_end': 4, 'token_start': 3}, {'key': 'syrup', 'label': 'PRODUCT', 'text': 'syrup', 'token_end': 5, 'token_start': 4}]}"
False,"I am looking for Rose 
los Angeles brand edibles",2020-09-10 21:54:49,"{'labels': {'GPE': 1, 'PRODUCT': 1, 'PRODUCT_TAG': 1}, 'entities': [{'key': 'Rose', 'label': 'PRODUCT_TAG', 'text': 'Rose', 'token_end': 5, 'token_start': 4}, {'key': 'los Angeles', 'label': 'GPE', 'text': 'los Angeles', 'token_end': 8, 'token_start': 6}, {'key': 'edible', 'label': 'PRODUCT', 'text': 'edibles', 'token_end': 10, 'token_start': 9}]}"
False,Looking for Mary’s transdermal compound,2020-08-22 16:00:56,"{'labels': {}, 'entities': []}"
False,I’m looking for the EJ mix formula for thinning the wax to place in vape cartridges,2020-07-23 20:59:51,"{'labels': {'PRODUCT': 3}, 'entities': [{'key': 'concentrates', 'label': 'PRODUCT', 'text': 'wax', 'token_end': 12, 'token_start': 11}, {'key': 'vape', 'label': 'PRODUCT', 'text': 'vape', 'token_end': 16, 'token_start': 15}, {'key': 'cartridge', 'label': 'PRODUCT', 'text': 'cartridges', 'token_end': 17, 'token_start': 16}]}"
False,Mai Tai,2020-09-03 8:25:59,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'Mai Tai', 'label': 'STRAIN', 'text': 'Mai Tai', 'token_end': 2, 'token_start': 0}]}"
False,Looking to find CBDA capsules or oil,2020-08-17 0:03:38,"{'labels': {'PRODUCT': 1, 'PRODUCT_TAG': 1}, 'entities': [{'key': 'CBDA', 'label': 'PRODUCT_TAG', 'text': 'CBDA', 'token_end': 4, 'token_start': 3}, {'key': 'capsule', 'label': 'PRODUCT', 'text': 'capsules', 'token_end': 5, 'token_start': 4}]}"
False,Ohio,2020-07-11 0:29:58,"{'labels': {'GPE': 1}, 'entities': [{'key': 'Ohio', 'label': 'GPE', 'text': 'Ohio', 'token_end': 1, 'token_start': 0}]}"
False,Haze,2020-07-11 7:57:59,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'haze', 'label': 'STRAIN', 'text': 'Haze', 'token_end': 1, 'token_start': 0}]}"
False,Im looking for banana bread strain in southern Maine,2020-07-11 20:22:30,"{'labels': {'GPE': 1, 'PRODUCT_TAG': 1}, 'entities': [{'key': 'strain', 'label': 'PRODUCT_TAG', 'text': 'strain', 'token_end': 7, 'token_start': 6}, {'key': 'Maine', 'label': 'GPE', 'text': 'Maine', 'token_end': 10, 'token_start': 9}]}"
False,Looking for what dispensaries have sales and penny or dollar joints in Las Vegas I have my birthday today and would like to go to all of them,2020-08-14 9:29:44,"{'labels': {'GPE': 2, 'PRODUCT': 1, 'RETAILER': 1, 'SERVICE': 2}, 'entities': [{'key': 'storefront', 'label': 'SERVICE', 'text': 'dispensaries', 'token_end': 4, 'token_start': 3}, {'key': 'sale', 'label': 'PRODUCT', 'text': 'sales', 'token_end': 6, 'token_start': 5}, {'key': 'penny or dollar', 'label': 'RETAILER', 'text': 'penny or dollar', 'token_end': 10, 'token_start': 7}, {'key': 'joint', 'label': 'SERVICE', 'text': 'joints', 'token_end': 11, 'token_start': 10}, {'key': 'Las Vegas', 'label': 'GPE', 'text': 'Las Vegas', 'token_end': 14, 'token_start': 12}, {'key': 'today', 'label': 'GPE', 'text': 'today', 'token_end': 19, 'token_start': 18}]}"
False,Peanut butter Breath,2020-09-01 19:04:54,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'peanut butter Breath', 'label': 'STRAIN', 'text': 'Peanut butter Breath', 'token_end': 3, 'token_start': 0}]}"
False,"want bhang crisp mint spray
",2020-07-13 3:33:08,"{'labels': {'PRODUCT_TAG': 1}, 'entities': [{'key': 'mint', 'label': 'PRODUCT_TAG', 'text': 'mint', 'token_end': 4, 'token_start': 3}]}"
False,"RSO 1-1, not listed",2020-07-13 16:07:09,"{'labels': {'GPE': 1, 'PRODUCT_TAG': 1, 'QUANTITY': 2}, 'entities': [{'key': 'RSO', 'label': 'PRODUCT_TAG', 'text': 'RSO', 'token_end': 1, 'token_start': 0}, {'key': '1', 'label': 'QUANTITY', 'text': '1', 'token_end': 2, 'token_start': 1}, {'key': '1 ,', 'label': 'QUANTITY', 'text': '1,', 'token_end': 5, 'token_start': 3}, {'key': 'not list', 'label': 'GPE', 'text': 'not listed', 'token_end': 7, 'token_start': 5}]}"
False,"This is a recently opened Baltimore-area dispensary.
",2020-09-13 10:13:09,"{'labels': {'GPE': 1, 'SERVICE': 1}, 'entities': [{'key': 'Baltimore', 'label': 'GPE', 'text': 'Baltimore', 'token_end': 6, 'token_start': 5}, {'key': 'storefront', 'label': 'SERVICE', 'text': 'dispensary', 'token_end': 9, 'token_start': 8}]}"
False,"Menu with 0rices
",2020-09-05 21:45:20,"{'labels': {}, 'entities': []}"
False,Looking for smalls,2020-09-15 20:07:47,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'small', 'label': 'PRODUCT', 'text': 'smalls', 'token_end': 3, 'token_start': 2}]}"
False,"Looking for anything cookies
",2020-07-15 1:54:57,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'cookie', 'label': 'STRAIN', 'text': 'cookies', 'token_end': 4, 'token_start': 3}]}"
True,Kma,2020-09-08 22:46:57,"{'labels': {'ORG': 1}, 'entities': [{'key': 'Kma', 'label': 'ORG', 'text': 'Kma', 'token_end': 1, 'token_start': 0}]}"
False,Im looking for cookies and cream flower,2020-07-15 20:32:03,"{'labels': {'PRODUCT': 1, 'STRAIN': 1}, 'entities': [{'key': 'cookie and cream', 'label': 'STRAIN', 'text': 'cookies and cream', 'token_end': 7, 'token_start': 4}, {'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 8, 'token_start': 7}]}"
False,RSO,2020-08-21 19:23:28,"{'labels': {'PRODUCT_TAG': 1}, 'entities': [{'key': 'RSO', 'label': 'PRODUCT_TAG', 'text': 'RSO', 'token_end': 1, 'token_start': 0}]}"
False,Just looking for the Carts for delivery. No Worries.,2020-08-29 18:41:01,"{'labels': {'GPE': 1, 'PRODUCT': 1, 'SERVICE': 2}, 'entities': [{'key': 'Carts', 'label': 'PRODUCT', 'text': 'Carts', 'token_end': 5, 'token_start': 4}, {'key': 'delivery', 'label': 'SERVICE', 'text': 'delivery', 'token_end': 7, 'token_start': 6}, {'key': 'no', 'label': 'GPE', 'text': 'No', 'token_end': 9, 'token_start': 8}, {'key': 'Worries', 'label': 'SERVICE', 'text': 'Worries', 'token_end': 10, 'token_start': 9}]}"
False,"Allians
 ",2020-07-28 4:45:00,"{'labels': {}, 'entities': []}"
False,was looking for airopro battery/pen.,2020-08-24 22:33:18,"{'labels': {'PRODUCT': 2}, 'entities': [{'key': 'battery', 'label': 'PRODUCT', 'text': 'battery', 'token_end': 5, 'token_start': 4}, {'key': 'pen', 'label': 'PRODUCT', 'text': 'pen', 'token_end': 7, 'token_start': 6}]}"
False,"Highbrow, Topsham, ME",2020-07-28 14:59:44,"{'labels': {'GPE': 2}, 'entities': [{'key': 'Highbrow', 'label': 'GPE', 'text': 'Highbrow', 'token_end': 1, 'token_start': 0}, {'key': 'Topsham', 'label': 'GPE', 'text': 'Topsham', 'token_end': 3, 'token_start': 2}]}"
False,"San Bernardino area
",2020-09-14 6:24:53,"{'labels': {'GPE': 1}, 'entities': [{'key': 'San Bernardino', 'label': 'GPE', 'text': 'San Bernardino', 'token_end': 2, 'token_start': 0}]}"
False,Looking for closet recreational dispensary,2020-08-29 12:54:56,"{'labels': {'SERVICE': 2}, 'entities': [{'key': 'recreational', 'label': 'SERVICE', 'text': 'recreational', 'token_end': 4, 'token_start': 3}, {'key': 'storefront', 'label': 'SERVICE', 'text': 'dispensary', 'token_end': 5, 'token_start': 4}]}"
False,Gsc,2020-09-07 17:48:08,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'Gsc', 'label': 'STRAIN', 'text': 'Gsc', 'token_end': 1, 'token_start': 0}]}"
False,Looking for a delivery for paramount,2020-07-28 17:13:31,"{'labels': {'GPE': 1, 'SERVICE': 1}, 'entities': [{'key': 'delivery', 'label': 'SERVICE', 'text': 'delivery', 'token_end': 4, 'token_start': 3}, {'key': 'paramount', 'label': 'GPE', 'text': 'paramount', 'token_end': 6, 'token_start': 5}]}"
False,Can i buy runtz from California with my Fl. License?,2020-09-07 20:33:58,"{'labels': {'GPE': 2, 'STRAIN': 1}, 'entities': [{'key': 'runtz', 'label': 'STRAIN', 'text': 'runtz', 'token_end': 4, 'token_start': 3}, {'key': 'license', 'label': 'GPE', 'text': 'License', 'token_end': 11, 'token_start': 10}, {'key': '?', 'label': 'GPE', 'text': '?', 'token_end': 12, 'token_start': 11}]}"
False,I need weed delivered right now but theres nobody to deliver. Super sad,2020-07-29 6:11:05,"{'labels': {'SERVICE': 1}, 'entities': [{'key': 'deliver', 'label': 'SERVICE', 'text': 'deliver', 'token_end': 12, 'token_start': 11}]}"
False,I'm looking for all old pals weed strains,2020-07-29 20:19:21,"{'labels': {'TAGKIND': 1}, 'entities': [{'key': 'strain', 'label': 'TAGKIND', 'text': 'strains', 'token_end': 9, 'token_start': 8}]}"
False,"Want I know if have oils, shatters, gummies, hard candies",2020-07-30 2:38:22,"{'labels': {'GPE': 2, 'PRODUCT': 2, 'PRODUCT_TAG': 1}, 'entities': [{'key': 'oil', 'label': 'GPE', 'text': 'oils', 'token_end': 6, 'token_start': 5}, {'key': 'shatter', 'label': 'GPE', 'text': 'shatters', 'token_end': 8, 'token_start': 7}, {'key': 'gummie', 'label': 'PRODUCT', 'text': 'gummies', 'token_end': 10, 'token_start': 9}, {'key': 'hard', 'label': 'PRODUCT_TAG', 'text': 'hard', 'token_end': 12, 'token_start': 11}, {'key': 'candy', 'label': 'PRODUCT', 'text': 'candies', 'token_end': 13, 'token_start': 12}]}"
False,"Lloking for starnurst strain 1/2 flower
",2020-08-24 20:02:23,"{'labels': {'PRODUCT': 1, 'PRODUCT_TAG': 2, 'QUANTITY': 1}, 'entities': [{'key': 'starnurst', 'label': 'PRODUCT_TAG', 'text': 'starnurst', 'token_end': 3, 'token_start': 2}, {'key': 'strain', 'label': 'PRODUCT_TAG', 'text': 'strain', 'token_end': 4, 'token_start': 3}, {'key': '1/2', 'label': 'QUANTITY', 'text': '1/2', 'token_end': 5, 'token_start': 4}, {'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 6, 'token_start': 5}]}"
False,Cbx blueberry????????????,2020-07-31 0:47:27,"{'labels': {'GPE': 11, 'PRODUCT_TAG': 2}, 'entities': [{'key': 'Cbx', 'label': 'PRODUCT_TAG', 'text': 'Cbx', 'token_end': 1, 'token_start': 0}, {'key': 'blueberry', 'label': 'PRODUCT_TAG', 'text': 'blueberry', 'token_end': 2, 'token_start': 1}, {'key': '?', 'label': 'GPE', 'text': '?', 'token_end': 4, 'token_start': 3}, {'key': '?', 'label': 'GPE', 'text': '?', 'token_end': 5, 'token_start': 4}, {'key': '?', 'label': 'GPE', 'text': '?', 'token_end': 6, 'token_start': 5}, {'key': '?', 'label': 'GPE', 'text': '?', 'token_end': 7, 'token_start': 6}, {'key': '?', 'label': 'GPE', 'text': '?', 'token_end': 8, 'token_start': 7}, {'key': '?', 'label': 'GPE', 'text': '?', 'token_end': 9, 'token_start': 8}, {'key': '?', 'label': 'GPE', 'text': '?', 'token_end': 10, 'token_start': 9}, {'key': '?', 'label': 'GPE', 'text': '?', 'token_end': 11, 'token_start': 10}, {'key': '?', 'label': 'GPE', 'text': '?', 'token_end': 12, 'token_start': 11}, {'key': '?', 'label': 'GPE', 'text': '?', 'token_end': 13, 'token_start': 12}, {'key': '?', 'label': 'GPE', 'text': '?', 'token_end': 14, 'token_start': 13}]}"
False,Durban vapGe,2020-09-06 2:56:34,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'durban vapGe', 'label': 'STRAIN', 'text': 'Durban vapGe', 'token_end': 2, 'token_start': 0}]}"
False,CBD gummies,2020-08-15 1:40:21,"{'labels': {'PRODUCT': 1, 'PRODUCT_TAG': 1}, 'entities': [{'key': 'CBD', 'label': 'PRODUCT_TAG', 'text': 'CBD', 'token_end': 1, 'token_start': 0}, {'key': 'gummie', 'label': 'PRODUCT', 'text': 'gummies', 'token_end': 2, 'token_start': 1}]}"
False,Looking for flower products,2020-08-28 4:43:24,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 3, 'token_start': 2}]}"
False,I have difficulty finding a strain that gives me a high.  Any suggestions?,2020-09-10 18:53:38,"{'labels': {'PRODUCT_TAG': 1}, 'entities': [{'key': 'strain', 'label': 'PRODUCT_TAG', 'text': 'strain', 'token_end': 6, 'token_start': 5}]}"
False,Looking for gusherz n biscotti,2020-07-17 19:23:13,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'biscotti', 'label': 'STRAIN', 'text': 'biscotti', 'token_end': 5, 'token_start': 4}]}"
False,"I'm always looking for FLOWER, but the results Always direct me to CARTRIDGES that are listed as flower. The website is never accurate. ",2020-08-28 4:37:26,"{'labels': {'GPE': 1, 'PRODUCT': 2, 'SERVICE': 1}, 'entities': [{'key': 'FLOWER', 'label': 'PRODUCT', 'text': 'FLOWER', 'token_end': 6, 'token_start': 5}, {'key': 'direct', 'label': 'SERVICE', 'text': 'direct', 'token_end': 12, 'token_start': 11}, {'key': 'list as', 'label': 'GPE', 'text': 'listed as', 'token_end': 19, 'token_start': 17}, {'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 20, 'token_start': 19}]}"
False,Your site has an internal error message that generates when I utilize the search feature...,2020-07-18 16:06:15,"{'labels': {'SERVICE': 1}, 'entities': [{'key': 'internal', 'label': 'SERVICE', 'text': 'internal', 'token_end': 5, 'token_start': 4}]}"
False,Recreational marijuana store near crisfiels md,2020-08-16 18:52:29,"{'labels': {'GPE': 1, 'SERVICE': 2}, 'entities': [{'key': 'recreational', 'label': 'SERVICE', 'text': 'Recreational', 'token_end': 1, 'token_start': 0}, {'key': 'storefront', 'label': 'SERVICE', 'text': 'store', 'token_end': 3, 'token_start': 2}, {'key': 'crisfiels md', 'label': 'GPE', 'text': 'crisfiels md', 'token_end': 6, 'token_start': 4}]}"
False,changed location no items shown,2020-07-19 0:29:48,"{'labels': {'GPE': 1}, 'entities': [{'key': 'change location', 'label': 'GPE', 'text': 'changed location', 'token_end': 2, 'token_start': 0}]}"
False,looking for a shop nearby,2020-09-06 2:52:54,"{'labels': {}, 'entities': []}"
True,Goodlookins,2020-07-19 22:47:37,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'goodlookin', 'label': 'STRAIN', 'text': 'Goodlookins', 'token_end': 1, 'token_start': 0}]}"
False,Oil weed,2020-07-20 5:05:38,"{'labels': {}, 'entities': []}"
False,I’m looking for Garlic cookies by Grassroots in flower.,2020-07-20 16:18:45,"{'labels': {'GPE': 1, 'PRODUCT': 1, 'STRAIN': 1}, 'entities': [{'key': 'garlic cookie', 'label': 'STRAIN', 'text': 'Garlic cookies', 'token_end': 6, 'token_start': 4}, {'key': 'grassroot', 'label': 'GPE', 'text': 'Grassroots', 'token_end': 8, 'token_start': 7}, {'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 10, 'token_start': 9}]}"
False,Platinum vapes 1gram,2020-11-23 13:40:50,"{'labels': {}, 'entities': []}"
False,Looking for Mr. Burns the delivery people,2020-11-05 19:27:05,"{'labels': {'SERVICE': 1}, 'entities': [{'key': 'delivery', 'label': 'SERVICE', 'text': 'delivery', 'token_end': 6, 'token_start': 5}]}"
False,Liquid thc e juice,2020-11-06 8:06:47,"{'labels': {'PRODUCT_TAG': 1, 'STRAIN': 1}, 'entities': [{'key': 'thc', 'label': 'PRODUCT_TAG', 'text': 'thc', 'token_end': 2, 'token_start': 1}, {'key': 'juice', 'label': 'STRAIN', 'text': 'juice', 'token_end': 4, 'token_start': 3}]}"
False,rind full plant extract,2020-11-06 17:24:59,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'rind', 'label': 'PRODUCT', 'text': 'rind', 'token_end': 1, 'token_start': 0}]}"
False,Trash,2020-11-06 20:26:26,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'Trash', 'label': 'STRAIN', 'text': 'Trash', 'token_end': 1, 'token_start': 0}]}"
True,"Concentrate

",2020-08-29 19:29:45,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'concentrate', 'label': 'PRODUCT', 'text': 'Concentrate', 'token_end': 1, 'token_start': 0}]}"
False,Vape carts,2020-07-31 21:10:52,"{'labels': {'PRODUCT': 2}, 'entities': [{'key': 'vape', 'label': 'PRODUCT', 'text': 'Vape', 'token_end': 1, 'token_start': 0}, {'key': 'cart', 'label': 'PRODUCT', 'text': 'carts', 'token_end': 2, 'token_start': 1}]}"
False,Looking for Tj's durban poison strand in Northern California,2020-08-01 8:07:28,"{'labels': {'GPE': 1, 'STRAIN': 1}, 'entities': [{'key': 'durban poison', 'label': 'STRAIN', 'text': 'durban poison', 'token_end': 6, 'token_start': 4}, {'key': 'Northern', 'label': 'GPE', 'text': 'Northern', 'token_end': 9, 'token_start': 8}]}"
False,Deliveries to Sydney Australia,2020-09-17 13:24:28,"{'labels': {'GPE': 1, 'SERVICE': 1}, 'entities': [{'key': 'delivery', 'label': 'SERVICE', 'text': 'Deliveries', 'token_end': 1, 'token_start': 0}, {'key': 'Sydney Australia', 'label': 'GPE', 'text': 'Sydney Australia', 'token_end': 4, 'token_start': 2}]}"
False,I would like some help finding employment in the cannabis industry,2020-09-14 18:38:25,"{'labels': {}, 'entities': []}"
False,Magic mushrooms,2020-08-30 0:49:24,"{'labels': {}, 'entities': []}"
False,I'm looking for Mazar e Sheriff...... thanks,2020-08-02 21:57:41,"{'labels': {'GPE': 1, 'PRODUCT': 1, 'STRAIN': 1}, 'entities': [{'key': 'Mazar', 'label': 'STRAIN', 'text': 'Mazar', 'token_end': 5, 'token_start': 4}, {'key': 'Sheriff ......', 'label': 'GPE', 'text': 'Sheriff......', 'token_end': 8, 'token_start': 6}, {'key': 'thank', 'label': 'PRODUCT', 'text': 'thanks', 'token_end': 9, 'token_start': 8}]}"
False,"Looking for sour diesel vapes
For the last 4weeks to no avail",2020-09-04 20:22:33,"{'labels': {'PRODUCT': 1, 'STRAIN': 1}, 'entities': [{'key': 'sour diesel', 'label': 'STRAIN', 'text': 'sour diesel', 'token_end': 4, 'token_start': 2}, {'key': 'vape', 'label': 'PRODUCT', 'text': 'vapes', 'token_end': 5, 'token_start': 4}]}"
False,I want to purchase Flurish gummies,2020-09-17 21:37:38,"{'labels': {'GPE': 1, 'PRODUCT': 1}, 'entities': [{'key': 'flurish', 'label': 'GPE', 'text': 'Flurish', 'token_end': 5, 'token_start': 4}, {'key': 'gummie', 'label': 'PRODUCT', 'text': 'gummies', 'token_end': 6, 'token_start': 5}]}"
False,"Why isn't Jack Herer available in rec. flower???

Where are all the rec. sativas, folks?",2020-08-25 22:19:09,"{'labels': {'GPE': 4, 'PRODUCT': 1, 'SERVICE': 2, 'STRAIN': 1}, 'entities': [{'key': 'Jack Herer', 'label': 'STRAIN', 'text': 'Jack Herer', 'token_end': 5, 'token_start': 3}, {'key': 'recreational', 'label': 'SERVICE', 'text': 'rec', 'token_end': 8, 'token_start': 7}, {'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 10, 'token_start': 9}, {'key': '?', 'label': 'GPE', 'text': '?', 'token_end': 12, 'token_start': 11}, {'key': 'recreational', 'label': 'SERVICE', 'text': 'rec', 'token_end': 19, 'token_start': 18}, {'key': 'sativas', 'label': 'GPE', 'text': 'sativas', 'token_end': 21, 'token_start': 20}, {'key': 'folk', 'label': 'GPE', 'text': 'folks', 'token_end': 23, 'token_start': 22}, {'key': '?', 'label': 'GPE', 'text': '?', 'token_end': 24, 'token_start': 23}]}"
